交易日期,收盘价,市盈率TTM,市盈率LYR,市盈率FPE,市盈率(动态),市盈率TTM加权,市盈率TTM剔除负值,市净率(LF),市净率加权,股息率,市销率(PS),市销率LYR,市销率TTM加权,市现率(PCF),市现率LYR,市现率TTM加权,调仓标志
2019-11-21,8265.618,27.4374,26.9677,,,,,6.0933,,0.9167,3.8158,4.0173,,16.3764,17.1348,,20191121&纳入:EXC.O-爱克斯龙电力(EXELON);剔除:CELG.O-新基医药(CELGENE)(退市)
2019-11-22,8272.053,27.4454,26.9772,,,,,6.124,,0.9152,3.817,4.0187,,16.3793,17.1409,,
2019-11-25,8371.928,27.7692,27.2954,,,,,6.1963,,0.9045,3.862,4.0661,,16.5719,17.3431,,
2019-11-26,8385.745,27.8271,27.3523,,,,,6.2092,,0.9038,3.87,4.0746,,16.6075,17.3793,,
2019-11-27,8444.709,28.0095,27.5374,,,,,6.2483,,0.9002,3.8944,4.1011,,16.7122,17.4963,,
2019-11-29,8403.685,27.8695,27.3998,,,,,6.2171,,0.9028,3.875,4.0806,,16.6286,17.4088,,
2019-12-02,8309.26,27.5533,27.0889,,,,,6.1465,,0.9106,3.831,4.0343,,16.4407,17.2113,,
2019-12-03,8254.737,27.4009,26.9391,,,,,6.1122,,0.9158,3.8098,4.012,,16.3511,17.1161,,
2019-12-04,8296.529,27.5723,27.1033,,,,,6.1505,,0.9169,3.8337,4.0371,,16.452,17.2143,,
2019-12-05,8308.396,27.6333,27.1566,,,,,6.1613,,0.9392,3.8412,4.045,,16.4803,17.2481,,
2019-12-06,8397.367,27.9286,27.4467,,,,,6.2284,,0.9293,3.8821,4.0883,,16.6584,17.4323,,
2019-12-09,8362.743,27.83,27.3497,,,,,6.2064,,0.9115,3.8684,4.0738,,16.6004,17.3708,,
2019-12-10,8354.293,27.8094,27.3295,,,,,6.2018,,0.9138,3.8655,4.0708,,16.5884,17.3579,,
2019-12-11,8402.609,27.9589,27.4764,,,,,6.2346,,0.9088,3.8863,4.0927,,16.6771,17.4513,,
2019-12-12,8466.895,28.1337,28.3372,,,,,6.2609,,0.9141,3.9117,4.1143,,16.6644,17.5349,,
2019-12-13,8487.708,28.2099,28.3975,,,,,6.2742,,0.9129,3.9167,4.1231,,16.7883,17.5723,,
2019-12-16,8570.334,28.4866,28.6761,,,,,6.3357,,0.8865,3.9551,4.1635,,16.9522,17.7446,,
2019-12-17,8575.7,28.6221,28.6824,,,,,6.3367,,0.8863,3.9563,4.1644,,17.0051,17.7485,,
2019-12-18,8580.624,28.6326,28.6931,,,,,6.3283,,0.8861,3.9575,4.166,,17.0092,17.7552,,
2019-12-19,8641.291,29.0375,28.8845,,,,,6.3788,,0.8776,3.9878,4.1938,,17.1987,17.8736,,
2019-12-20,8678.491,29.1355,28.9821,,,,,6.4004,,0.8866,4.0013,4.208,,17.257,17.934,,
2019-12-23,8696.007,29.2075,29.0536,,,,,6.4162,,0.8844,4.0112,4.2183,,17.333,17.9783,,"20191223&纳入:CDW.O-CDW,CPRT.O-科帕特(COPART),ANSS.O-安西斯(ANSYS),SGEN.O-SEAGEN(退市),CSGP.O-科斯塔(COSTAR),SPLK.O-SPLUNK(退市);剔除:MYL.O-迈兰实验室(MYLAN)(退市),GEN.O-GEN DIGITAL,HAS.O-孩之宝(HASBRO),JBHT.O-JB亨特运输服务,HSIC.O-亨利香恩服务(HENRY SCHEIN),WYNN.O-永利度假(WYNN RESORTS)"
2019-12-24,8699.506,29.1974,29.0436,,,,,6.414,,0.8866,4.0098,4.2169,,17.3273,17.972,,
2019-12-26,8778.313,29.499,29.3437,,,,,6.4802,,0.8781,4.0512,4.2605,,17.5078,18.1577,,
2019-12-27,8770.979,29.4643,29.3091,,,,,6.4726,,0.8791,4.0464,4.2554,,17.4876,18.1363,,
2019-12-30,8709.728,29.2438,29.0898,,,,,6.4242,,0.8828,4.0161,4.2236,,17.3565,18.0006,,
2019-12-31,8733.073,29.3171,29.1627,,,,,6.4403,,0.8806,4.0262,4.2342,,17.4008,18.0457,,
2020-01-02,8872.22,29.8303,29.6732,,,,,6.553,,0.8736,4.0967,4.3083,,17.6974,18.3616,,
2020-01-03,8793.9,29.5699,29.4141,,,,,6.4958,,0.8814,4.0609,4.2707,,17.5452,18.2013,,
2020-01-06,8848.516,29.8223,29.6652,,,,,6.5512,,0.8597,4.0956,4.3071,,17.6951,18.3567,,
2020-01-07,8846.449,29.8119,29.6549,,,,,6.5496,,0.8687,4.0942,4.3056,,17.687,18.3503,,
2020-01-08,8912.37,30.069,29.8797,,,,,6.5987,,0.8622,4.1237,4.3383,,17.8046,18.4894,,
2020-01-09,8989.63,30.3447,30.1537,,,,,6.6592,,0.8557,4.1615,4.3781,,17.967,18.659,,
2020-01-10,8966.637,30.2886,30.098,,,,,6.6469,,0.8563,4.1538,4.37,,17.9319,18.6245,,
2020-01-13,9070.646,28.9388,30.4498,,,,,6.6511,,0.8464,4.2034,4.4211,,18.1777,18.8422,,
2020-01-14,9033.42,28.8003,30.3041,,,,,6.6192,,0.8503,4.1833,4.3999,,18.0906,18.752,,
2020-01-15,9035.667,28.8249,30.3299,,,,,6.6249,,0.8497,4.1869,4.4037,,18.1073,18.768,,
2020-01-16,9124.999,29.1077,30.6257,,,,,6.6899,,0.8414,4.2279,4.4474,,18.2852,18.9457,,
2020-01-17,9173.732,29.3082,30.8258,,,,,6.7341,,0.8359,4.2567,4.4756,,18.4117,19.0674,,
2020-01-21,9166.628,29.2449,30.7459,,,,,6.7256,,0.8366,4.2508,4.4643,,18.4216,19.0576,,
2020-01-22,9188.575,29.2849,30.8466,,,,,6.699,,0.8351,4.2579,4.448,,18.4569,19.0979,,
2020-01-23,9216.984,29.1888,30.7337,,,,,6.7224,,0.833,4.2654,4.4555,,18.4124,18.9807,,
2020-01-24,9141.467,28.9241,30.4226,,,,,6.6621,,0.8403,4.2273,4.4132,,18.2862,18.8146,,
2020-01-27,8952.179,28.3005,29.7666,,,,,6.5184,,0.8589,4.1361,4.318,,17.8943,18.4089,,
2020-01-28,9090.933,28.5759,30.2904,,,,,6.6251,,0.8457,4.1875,4.3849,,17.969,18.6824,,
2020-01-29,9101.613,28.6297,30.6043,,,,,6.5974,,0.8436,4.1912,4.3589,,18.0167,18.5406,,
2020-01-30,9136.087,28.4723,30.4959,,,,,6.5918,,0.8506,4.1704,4.2907,,17.9173,18.3502,,
2020-01-31,8991.512,27.9611,29.8314,,,,,6.4901,,0.8583,4.1039,4.2202,,17.7767,18.1274,,
2020-02-03,9126.232,28.3316,29.6579,,,,,6.5404,,0.9102,4.1617,4.1988,,18.0224,18.0089,,
2020-02-04,9334.056,28.6076,30.3781,,,,,6.6418,,0.8942,4.2118,4.2668,,18.231,18.3579,,
2020-02-05,9367.481,28.5038,30.5136,,,,,6.6688,,0.8954,4.2237,4.2757,,18.4372,18.3565,,
2020-02-06,9445.916,28.7523,30.7556,,,,,6.7421,,0.9006,4.2629,4.3146,,18.7054,18.4523,,
2020-02-07,9401.098,28.4857,30.7018,,,,,6.6876,,0.9171,4.2494,4.297,,18.4566,18.3573,,
2020-02-10,9516.841,28.8677,31.1136,,,,,6.7774,,0.8729,4.3064,4.3547,,18.7697,18.5911,,
2020-02-11,9517.861,28.8468,31.0669,,,,,6.768,,0.8738,4.3007,4.3513,,18.7479,18.5707,,
2020-02-12,9613.201,29.0976,31.3656,,,,,6.8445,,0.8646,4.3433,4.3931,,18.9343,18.7493,,
2020-02-13,9595.702,29.3407,30.7578,,,,,6.8896,,0.8746,4.3438,4.3942,,18.8474,18.6068,,
2020-02-14,9623.58,28.5148,30.8529,,,,,7.0108,,0.873,4.3427,4.3939,,18.9438,18.6538,,
2020-02-18,9629.803,28.5262,30.877,,,,,6.8201,,0.8647,4.3445,4.3893,,18.9555,18.6607,,
2020-02-19,9718.727,28.7823,31.1422,,,,,6.9076,,0.8896,4.3821,4.4331,,19.0245,18.8127,,
2020-02-20,9627.83,28.5063,30.8416,,,,,6.8273,,0.8998,4.3471,4.3972,,18.8426,18.6396,,
2020-02-21,9446.688,27.9411,30.2279,,,,,6.7144,,0.8849,4.2606,4.3097,,18.4503,18.2647,,
2020-02-24,9079.632,26.8219,29.0171,,,,,6.4156,,0.9217,4.09,4.1371,,17.658,17.5331,,
2020-02-25,8834.865,26.1179,28.2589,,,,,6.2759,,0.9476,3.9828,4.029,,17.0858,17.0554,,
2020-02-26,8873.757,26.2404,28.3249,,,,,6.2898,,0.9437,4.0015,4.0468,,17.1671,17.1479,,
2020-02-27,8436.666,24.8823,26.79,,,,,5.9612,,1.0001,3.8035,3.8363,,16.2586,16.2595,,
2020-02-28,8461.835,24.9681,27.1907,,,,,5.9949,,0.9936,3.8209,3.8611,,16.3827,16.3562,,
2020-03-02,8877.978,26.0984,28.36,,,,,6.2824,,0.9302,3.9964,4.0279,,17.193,17.1324,,
2020-03-03,8594.491,25.2471,27.4211,,,,,6.067,,0.964,3.8658,3.8923,,16.5705,16.5709,,
2020-03-04,8949.28,26.1227,28.3591,,,,,6.3236,,0.9327,4.0225,4.0491,,17.2367,17.2404,,
2020-03-05,8671.658,25.2675,27.4307,,,,,6.0924,,0.9769,3.8908,3.9165,,16.6712,16.676,,
2020-03-06,8530.337,24.8532,26.9836,,,,,6.0071,,0.9931,3.8223,3.8527,,16.3416,16.4042,,
2020-03-09,7948.027,23.1699,25.156,,,,,5.6003,,1.048,3.5634,3.5917,,15.2224,15.2932,,
2020-03-10,8372.266,24.4252,26.5188,,,,,5.9037,,0.994,3.7565,3.7863,,16.0595,16.1217,,
2020-03-11,8006.119,23.3531,25.3549,,,,,5.6446,,1.0396,3.5916,3.6201,,15.3504,15.4141,,
2020-03-12,7263.653,21.2081,23.0342,,,,,5.1302,,1.1683,3.2624,3.2884,,13.9694,14.0018,,
2020-03-13,7995.263,23.3213,25.3405,,,,,5.6409,,1.0631,3.5872,3.6161,,15.3445,15.4252,,
2020-03-16,7020.377,20.51,22.2858,,,,,4.9609,,1.1957,3.1548,3.1802,,13.4922,13.5658,,
2020-03-17,7473.95,21.7483,23.6313,,,,,5.2604,,1.127,3.3453,3.3722,,14.2906,14.3848,,
2020-03-18,7175.176,20.9294,22.6931,,,,,5.0607,,1.1715,3.2193,3.2445,,13.7573,13.8432,,
2020-03-19,7288.523,21.2631,23.08,,,,,5.1463,,1.1521,3.274,3.2998,,14.0032,14.0792,,
2020-03-20,6994.291,20.4298,22.1771,,,,,4.945,,1.2124,3.1457,3.1707,,13.4731,13.5284,,
2020-03-23,7006.917,20.4457,22.1944,,,,,4.9488,,1.199,3.1482,3.1732,,13.4817,13.5389,,
2020-03-24,7553.825,22.0276,23.9115,,,,,5.3317,,1.1147,3.3918,3.4187,,14.5239,14.5864,,
2020-03-25,7469.615,21.7437,23.605,,,,,5.2613,,1.1289,3.3482,3.3749,,14.3375,14.3994,,
2020-03-26,7897.128,23.0175,24.9119,,,,,5.5539,,1.0691,3.536,3.5623,,15.165,15.2046,,
2020-03-27,7588.373,22.0922,23.9104,,,,,5.3306,,1.1138,3.3939,3.4191,,14.5449,14.5933,,
2020-03-30,7889.006,22.9657,24.8557,,,,,5.5413,,1.0674,3.5281,3.5543,,15.1212,15.1703,,
2020-03-31,7813.499,22.8055,24.6824,,,,,5.5027,,1.0861,3.5035,3.5295,,15.0245,15.0645,,
2020-04-01,7486.287,21.8565,23.6553,,,,,5.2737,,1.1331,3.3577,3.3826,,14.393,14.4376,,
2020-04-02,7635.658,22.2576,24.0776,,,,,5.3677,,1.1326,3.416,3.443,,14.6266,14.6954,,
2020-04-03,7528.114,21.9333,23.7268,,,,,5.2895,,1.1388,3.3663,3.3929,,14.4079,14.4812,,
2020-04-06,8081.663,23.5551,25.4812,,,,,5.6806,,1.0417,3.6152,3.6437,,15.4792,15.552,,
2020-04-07,8049.307,23.4797,25.3997,,,,,5.6624,,1.0453,3.6036,3.6321,,15.4292,15.5022,,
2020-04-08,8229.542,23.9921,25.9539,,,,,5.786,,1.0231,3.6822,3.7113,,15.7679,15.8405,,
2020-04-09,8238.529,24.0169,25.9808,,,,,5.792,,1.0234,3.686,3.7152,,15.7819,15.8565,,
2020-04-13,8332.738,24.2932,26.2796,,,,,5.8586,,1.0104,3.7284,3.7579,,15.9697,16.0389,,
2020-04-14,8692.155,25.5146,26.004,,,,,6.116,,0.9712,3.8898,3.9221,,16.6517,16.7862,,
2020-04-15,8591.958,25.2555,25.7472,,,,,6.0519,,0.9812,3.8499,3.881,,16.4978,16.6094,,
2020-04-16,8757.832,25.7136,26.2106,,,,,6.1561,,0.9635,3.9188,3.9508,,16.7973,16.9083,,
2020-04-17,8832.414,25.9231,26.4245,,,,,6.2101,,0.9559,3.9506,3.983,,16.8784,17.0463,,
2020-04-20,8726.513,25.612,26.1077,,,,,6.1356,,0.9675,3.9032,3.9353,,16.7175,16.8419,,20200420&纳入:DXCM.O-德康医疗(DEXCOM);剔除:AAL.O-美国航空(AMERICAN AIRLINES)
2020-04-21,8403.003,24.6648,25.1457,,,,,5.9109,,1.0045,3.7846,3.7903,,16.1005,16.2214,,
2020-04-22,8664.635,25.4279,25.9498,,,,,6.1018,,0.9739,3.8782,3.9104,,16.7294,16.7362,,
2020-04-23,8641.497,25.3148,25.9218,,,,,6.21,,0.9752,3.8696,3.9062,,16.5776,16.7181,,
2020-04-24,8786.604,25.6981,26.3143,,,,,6.1964,,0.9644,3.9282,3.9654,,16.8237,16.9713,,
2020-04-27,8837.657,25.7875,26.4058,,,,,6.2183,,0.9529,3.9419,3.9791,,16.8835,17.0303,,
2020-04-28,8677.6,25.2787,25.8872,,,,,6.6463,,0.9718,3.849,3.901,,16.5886,16.6959,,
2020-04-29,8982.762,30.5858,26.8891,,,,,6.1779,,0.9363,3.9861,4.052,,17.0743,17.342,,
2020-04-30,9000.509,26.1231,26.9994,,,,,5.72,,0.9367,3.9793,4.0686,,17.2085,17.4131,,20200430&纳入:ZM.O-ZOOM;剔除:WTW.O-韦莱韬悦
2020-05-01,8718.18,25.3969,26.1686,,,,,6.3152,,0.9736,3.8575,3.9434,,16.7136,16.8773,,
2020-05-04,8834.111,25.703,26.4954,,,,,6.2598,,0.9546,3.9053,3.9926,,16.9862,17.0881,,
2020-05-05,8930.618,26.0057,26.6374,,,,,6.3432,,0.9451,3.9464,4.0326,,17.1936,17.2561,,
2020-05-06,8984.858,26.2737,26.787,,,,,6.4558,,0.9524,3.9641,4.0552,,17.2033,17.3529,,
2020-05-07,9101.876,26.8027,27.2124,,,,,6.5965,,0.9295,4.0301,4.1219,,17.491,17.6376,,
2020-05-08,9220.354,27.1379,27.5613,,,,,6.5642,,0.9486,4.0781,4.1747,,17.6788,17.861,,
2020-05-11,9298.923,27.3855,27.7933,,,,,6.6475,,0.9039,4.1128,4.2099,,17.8318,18.0113,,
2020-05-12,9112.447,26.8413,27.2411,,,,,6.4935,,0.9231,4.0311,4.1262,,17.4777,17.6534,,
2020-05-13,9000.077,26.5179,26.8958,,,,,6.4106,,0.9347,3.9813,4.0739,,17.2589,17.4297,,
2020-05-14,9094.426,26.7636,26.9161,,,,,6.4978,,0.9265,4.0235,4.1177,,17.4964,17.6671,,
2020-05-15,9152.639,27.0017,27.0977,,,,,6.5483,,0.9269,4.0474,4.1455,,17.6356,17.7863,,
2020-05-18,9331.926,27.5,27.6009,,,,,6.6715,,0.8646,4.1233,4.2225,,18.0174,18.1166,,
2020-05-19,9298.545,27.4048,27.5053,,,,,6.6483,,0.8723,4.109,4.2079,,17.9539,18.0539,,
2020-05-20,9485.02,27.9782,28.0923,,,,,6.7906,,0.8906,4.1964,4.2977,,18.3306,18.4392,,
2020-05-21,9377.992,27.7718,27.8058,,,,,6.6956,,0.8985,4.1545,4.2539,,18.2341,18.2586,,
2020-05-22,9413.988,27.8928,27.8942,,,,,6.7441,,0.8939,4.1697,4.2674,,18.2843,18.3166,,
2020-05-26,9389.977,27.8633,27.8546,,,,,6.7345,,0.8917,4.164,4.2614,,18.25,18.2943,,
2020-05-27,9442.046,28.0024,28.0035,,,,,6.7646,,0.8887,4.1831,4.2817,,18.3341,18.385,,
2020-05-28,9416.713,27.9233,27.9263,,,,,6.7488,,0.899,4.1704,4.2699,,18.2686,18.3343,,
2020-05-29,9555.524,28.4148,28.2998,,,,,6.8391,,0.8879,4.2241,4.327,,18.52,18.5795,,
2020-06-01,9598.888,28.5418,28.4262,,,,,6.8696,,0.873,4.243,4.3464,,18.6052,18.6625,,
2020-06-02,9657.307,28.722,28.6057,,,,,6.913,,0.8675,4.2697,4.3738,,18.7265,18.7803,,
2020-06-03,9704.688,28.8453,28.7285,,,,,6.9427,,0.8697,4.2881,4.3926,,18.8038,18.8609,,
2020-06-04,9629.664,28.6146,28.4987,,,,,6.8888,,0.8902,4.2538,4.3575,,18.6648,18.7101,,
2020-06-05,9824.391,29.2054,29.0732,,,,,7.0277,,0.8726,4.3392,4.4453,,19.0229,19.0872,,
2020-06-08,9901.521,29.3025,29.2978,,,,,7.087,,0.8479,4.3725,4.4796,,19.1868,19.2347,,
2020-06-09,9967.174,29.5232,29.5185,,,,,7.1404,,0.8423,4.4055,4.5134,,19.3347,19.3796,,
2020-06-10,10094.26,29.8895,29.8848,,,,,7.229,,0.8318,4.4601,4.5694,,19.5758,19.6201,,
2020-06-11,9588.479,28.4253,28.4208,,,,,6.8737,,0.8857,4.2416,4.3456,,18.6179,18.6589,,
2020-06-12,9663.774,28.6264,28.6489,,,,,6.9289,,0.8805,4.2753,4.3804,,18.7643,18.8087,,
2020-06-15,9776.891,28.9363,28.959,,,,,7.0039,,0.8589,4.3216,4.4278,,18.9686,19.0123,,
2020-06-16,9949.366,29.4375,29.4605,,,,,7.1252,,0.8456,4.3964,4.5045,,19.296,19.3416,,
2020-06-17,9982.479,29.5479,29.5711,,,,,7.1519,,0.8424,4.4129,4.5214,,19.3705,19.4141,,
2020-06-18,10012.05,29.6058,29.629,,,,,7.1659,,0.8402,4.4215,4.5303,,19.4076,19.4521,,
2020-06-19,10008.64,29.577,29.6002,,,,,7.1589,,0.8517,4.4172,4.5259,,19.3892,19.4332,,
2020-06-22,10130.33,29.9587,29.9822,,,,,7.2513,,0.8323,4.4743,4.5843,,19.6387,19.684,,20200622&纳入:DOCU.O-DOCUSIGN;剔除:UAL.O-美联航(UNITED AIRLINES)
2020-06-23,10209.82,30.2208,30.2444,,,,,7.3148,,0.8251,4.5134,4.6244,,19.8119,19.8562,,
2020-06-24,10002.7,29.6044,29.6276,,,,,7.1656,,0.8422,4.4213,4.5301,,19.4086,19.4512,,
2020-06-25,10101.83,29.8889,29.9123,,,,,7.2344,,0.8341,4.4638,4.5736,,19.5944,19.6381,,
2020-06-26,9849.356,29.0216,29.0443,,,,,7.0245,,0.8584,4.3343,4.4409,,19.0218,19.0683,,
2020-06-29,9961.163,29.4007,29.4237,,,,,7.238,,0.8466,4.3909,4.4989,,19.2726,19.3174,,
2020-06-30,10156.85,29.9615,29.9824,,,,,7.2481,,0.8393,4.4733,4.5843,,19.6612,19.6841,,
2020-07-01,10279.25,30.3466,30.3677,,,,,7.3412,,0.8289,4.5308,4.6432,,19.9138,19.9371,,
2020-07-02,10341.89,30.5505,30.5717,,,,,7.3906,,0.8352,4.5612,4.6744,,20.0456,20.0711,,
2020-07-06,10604.06,31.3475,31.3693,,,,,7.5834,,0.7943,4.6802,4.7964,,20.5658,20.5947,,
2020-07-07,10524.01,31.0972,31.1188,,,,,7.5228,,0.8008,4.6428,4.7581,,20.4042,20.4302,,
2020-07-08,10666.7,31.5319,31.5483,,,,,7.6277,,0.7897,4.7077,4.824,,20.6849,20.7099,,
2020-07-09,10754.59,32.0111,31.8213,,,,,7.7042,,0.7847,4.7484,4.8658,,20.9022,20.8891,,
2020-07-10,10836.33,32.2676,32.0763,,,,,7.7686,,0.7776,4.7864,4.9047,,21.0718,21.0565,,
2020-07-13,10602.21,31.6296,31.4131,,,,,7.6122,,0.794,4.6883,4.8033,,20.6225,20.6211,,
2020-07-14,10689.52,31.8699,31.6543,,,,,7.6701,,0.7879,4.7241,4.8402,,20.7855,20.7795,,
2020-07-15,10701.68,31.8676,31.652,,,,,7.6695,,0.7879,4.7237,4.8399,,20.7806,20.778,,
2020-07-16,10626.46,31.6682,31.454,,,,,7.5246,,0.793,4.6942,4.8096,,20.6529,20.648,,
2020-07-17,10645.22,31.6544,31.4729,,,,,7.6216,,0.7925,4.6952,4.8125,,20.6258,20.6604,,
2020-07-20,10952.08,32.6555,32.4267,,,,,7.8522,,0.7692,4.8375,4.9583,,21.2524,21.2865,,20200720&纳入:MRNA.O-MODERNA;剔除:CSGP.O-科斯塔(COSTAR)
2020-07-21,10833.07,32.3155,32.0842,,,,,7.8043,,0.7774,4.7947,4.9059,,20.955,21.0617,,
2020-07-22,10870.75,32.7797,31.8105,,,,,7.6855,,0.7748,4.8208,4.8916,,21.1049,20.8561,,
2020-07-23,10580.59,32.0808,30.9186,,,,,7.5144,,0.7971,4.7029,4.7541,,20.5562,20.264,,
2020-07-24,10483.13,31.7489,30.6672,,,,,7.4799,,0.8037,4.6594,4.7154,,20.2759,20.0993,,
2020-07-27,10674.38,32.3278,31.2036,,,,,7.6118,,0.7899,4.7417,4.7979,,20.6392,20.4508,,
2020-07-28,10532.5,32.0593,30.7782,,,,,7.5214,,0.8011,4.6796,4.7308,,20.3006,20.1662,,
2020-07-29,10662.98,32.3219,31.1385,,,,,7.5246,,0.7915,4.7384,4.7874,,20.3529,20.4356,,
2020-07-30,10715.51,33.4814,31.2965,,,,,7.5049,,0.7961,4.8406,4.8117,,20.3491,20.5393,,
2020-07-31,10905.88,33.9993,31.8075,,,,,7.7285,,0.7803,4.8071,4.8903,,20.6723,20.8747,,
2020-08-03,11055.08,34.3173,32.1206,,,,,7.7601,,0.7698,4.8541,4.9367,,20.8461,21.062,,
2020-08-04,11096.54,34.4986,32.2919,,,,,7.85,,0.7677,4.874,4.946,,20.8172,21.1257,,
2020-08-05,11125.44,34.5419,32.3443,,,,,7.9157,,0.7656,4.8803,4.9595,,20.8548,21.2084,,
2020-08-06,11267.08,35.1717,32.8286,,,,,7.8137,,0.7689,4.9467,5.0338,,21.1581,21.526,,
2020-08-07,11139.39,34.7882,32.4715,,,,,7.6948,,0.792,4.8916,4.979,,20.9353,21.2918,,
2020-08-10,11085.17,34.6897,32.3421,,,,,7.6466,,0.7669,4.8787,4.9592,,20.8397,21.207,,
2020-08-11,10876.08,34.1538,31.7512,,,,,7.5269,,0.7811,4.7899,4.8686,,20.4913,20.8195,,
2020-08-12,11157.72,34.9831,32.5873,,,,,7.7084,,0.7624,4.9137,4.9967,,21.0171,21.3607,,
2020-08-13,11178.37,35.0266,32.6669,,,,,7.7109,,0.7606,4.9233,5.0089,,21.0656,21.4129,,
2020-08-14,11164.45,34.9631,32.6079,,,,,7.6969,,0.769,4.9144,4.9999,,21.0319,21.3742,,
2020-08-17,11288.57,35.0965,32.9297,,,,,7.7405,,0.728,4.9503,5.0492,,21.2076,21.5851,,
2020-08-18,11399.03,35.5168,33.3233,,,,,7.833,,0.7224,5.0096,5.1096,,21.4633,21.8431,,
2020-08-19,11318.64,35.2645,33.0996,,,,,7.7748,,0.7566,4.9758,5.0752,,21.3171,21.6965,,
2020-08-20,11477.05,35.8155,33.5894,,,,,7.8896,,0.7442,5.0495,5.1504,,21.5891,22.0176,,
2020-08-21,11555.16,36.0548,33.8143,,,,,7.9424,,0.7356,5.0832,5.1848,,21.7346,22.165,,
2020-08-24,11626.17,36.309,34.0525,,,,,7.9984,,0.7257,5.119,5.2214,,21.8843,22.3211,,20200824&纳入:PDD.O-拼多多;剔除:NTAP.O-美国网存(NETAPP)
2020-08-25,11721.81,36.6295,34.331,,,,,8.0663,,0.7195,5.1642,5.2657,,22.0762,22.5147,,
2020-08-26,11971.94,37.4119,35.1094,,,,,8.249,,0.7062,5.2795,5.3851,,22.638,23.0252,,
2020-08-27,11926.16,37.228,34.9405,,,,,8.2072,,0.7138,5.2535,5.3592,,22.5072,22.9144,,
2020-08-28,11995.85,37.4409,35.1417,,,,,8.2544,,0.7111,5.2833,5.39,,22.6292,23.0464,,
2020-08-31,12110.7,37.7212,35.4042,,,,,8.3161,,0.6995,5.3228,5.4303,,22.8016,23.2185,,
2020-09-01,12292.86,38.2484,35.8987,,,,,8.4322,,0.6924,5.3972,5.5061,,23.1198,23.5428,,
2020-09-02,12420.54,38.7428,36.3624,,,,,8.5412,,0.6886,5.467,5.5773,,23.4211,23.8469,,
2020-09-03,11771.37,36.7205,34.4653,,,,,8.0972,,0.7364,5.1816,5.2863,,22.1962,22.6028,,
2020-09-04,11622.13,36.2195,33.9866,,,,,7.9848,,0.7445,5.1091,5.2129,,21.8604,22.2889,,
2020-09-08,11068.26,34.5122,32.3858,,,,,7.608,,0.7713,4.8682,4.9673,,20.7571,21.239,,
2020-09-09,11395.85,35.4905,33.3004,,,,,7.8229,,0.7499,5.0057,5.1076,,21.3423,21.8388,,
2020-09-10,11154.12,34.7361,32.5928,,,,,7.6566,,0.7694,4.8993,4.9991,,20.889,21.3748,,
2020-09-11,11087.4,34.5091,32.3798,,,,,7.6066,,0.7745,4.8673,4.9664,,20.7524,21.2351,,
2020-09-14,11277.76,35.0011,32.8402,,,,,7.7148,,0.7553,4.9367,5.037,,21.0473,21.5371,,
2020-09-15,11438.87,35.4992,33.3074,,,,,7.8209,,0.7447,5.007,5.1087,,21.3473,21.8434,,
2020-09-16,11247.6,34.8672,32.7278,,,,,7.6848,,0.7578,4.9191,5.0198,,20.959,21.4633,,
2020-09-17,11080.95,34.3375,32.2318,,,,,7.5684,,0.7694,4.8444,4.9437,,20.6407,21.138,,
2020-09-18,10936.98,33.8204,31.7462,,,,,7.4543,,0.7811,4.7715,4.8692,,20.3295,20.8196,,
2020-09-21,10980.22,33.879,31.801,,,,,7.4672,,0.7815,4.7797,4.8776,,20.3658,20.8555,,
2020-09-22,11186.37,34.5446,32.4247,,,,,7.6137,,0.7665,4.8736,4.9733,,20.7659,21.2645,,
2020-09-23,10833.33,33.4234,31.3773,,,,,7.3662,,0.7922,4.7161,4.8126,,20.0935,20.5776,,
2020-09-24,10896.47,33.6337,31.5725,,,,,7.412,,0.787,4.7395,4.8222,,20.2146,20.7222,,
2020-09-25,11151.13,34.3724,32.264,,,,,7.5743,,0.7697,4.8447,4.9278,,20.6638,21.1761,,
2020-09-28,11364.45,35.0237,32.875,,,,,7.7177,,0.7517,4.9365,5.0211,,21.0536,21.5771,,
2020-09-29,11322.95,34.9267,33.0634,,,,,7.6913,,0.7593,4.9229,5.0107,,20.9933,21.6793,,
2020-09-30,11418.06,35.1487,33.3082,,,,,7.7483,,0.7536,4.9574,5.0478,,21.1476,21.8398,,
2020-10-01,11583.2,35.6392,33.7882,,,,,7.8557,,0.7525,5.0273,5.1205,,21.4218,22.1545,,
2020-10-02,11255.69,34.6442,32.8463,,,,,7.6367,,0.7672,4.887,4.9778,,20.8198,21.537,,
2020-10-05,11509.06,35.4209,33.5828,,,,,7.8079,,0.7378,4.9965,5.0894,,21.2899,22.0198,,
2020-10-06,11291.27,34.7135,32.9084,,,,,7.6511,,0.7606,4.8962,4.9872,,20.859,21.5777,,
2020-10-07,11503.19,35.3139,33.4775,,,,,7.7835,,0.7475,4.9809,5.0734,,21.2208,21.9508,,
2020-10-08,11550.94,35.5078,33.6619,,,,,7.8263,,0.7454,5.0082,5.1014,,21.296,21.9867,,
2020-10-09,11725.85,36.07,34.1943,,,,,7.9501,,0.7337,5.0875,5.1821,,21.6338,22.3344,,
2020-10-12,12088.11,37.2533,35.3156,,,,,8.2108,,0.7096,5.2544,5.352,,22.3439,23.0669,,
